交易时间,公众账号ID,商户号,子商户号,设备号,微信订单号,商户订单号,用户标识,交易类型,交易状态,付款银行,货币种类,总金额,企业红包金额,微信退款单号,商户退款单号,退款金额,企业红包退款金额,退款类型,退款状态,商品名称,商户数据包,手续费,费率
`2015-11-18 14:54:39,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1005970548201511181654549186,`a21962,`oC1U4tyxJ017gJYIWTK4Eh1O8X1s,`JSAPI,`SUCCESS,`CFT,`CNY,`26.00,`0.00,`0,`0,`0,`0,`,`,`油卡支付,`,`0.16000,`0.60%
`2015-11-18 22:53:52,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1006430548201511181661604646,`o1903,`oC1U4t0Q3AmbcUhZZ9TqXrq2TM-g,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`197.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`1.18000,`0.60%
`2015-11-18 10:20:35,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1006640548201511181649917765,`o1826,`oC1U4t6rLJ-dTnGtkRPzmsF6i2l8,`JSAPI,`SUCCESS,`CCB_CREDIT,`CNY,`197.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`1.18000,`0.60%
`2015-11-18 09:32:13,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1008100548201511181649330923,`o1817,`oC1U4txNMxeKQiyRQydzxcaVafm8,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`100.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`0.60000,`0.60%
`2015-11-18 10:13:04,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1008100548201511181649807473,`o1825,`oC1U4t525qQAj6Zz62UDfKrVkVqE,`JSAPI,`SUCCESS,`CFT,`CNY,`10.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`0.06000,`0.60%
`2015-11-18 12:53:10,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1008100548201511181652848023,`o1845,`oC1U4t525qQAj6Zz62UDfKrVkVqE,`JSAPI,`SUCCESS,`CFT,`CNY,`10.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`0.06000,`0.60%
`2015-11-18 11:38:44,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1008320548201511181651363513,`a21951,`oC1U4twEfdUxMGPicsw2ncQJy0t0,`JSAPI,`SUCCESS,`CFT,`CNY,`187.00,`0.00,`0,`0,`0,`0,`,`,`油卡支付,`,`1.12000,`0.60%
`2015-11-18 13:51:48,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1008470548201511181653722425,`a21955,`oC1U4t0RccXh1zGovhM88azNMEhQ,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`170.00,`0.00,`0,`0,`0,`0,`,`,`油卡支付,`,`1.02000,`0.60%
`2015-11-18 07:26:55,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1008830548201511181648459634,`o1804,`oC1U4tyNsZwIHxlrgdInZONXd8IA,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`1997.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`11.98000,`0.60%
`2015-11-18 10:10:27,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1009480548201511181649766169,`o1822,`oC1U4t1rS-uSVIBXsU-zUBbj8f9s,`JSAPI,`SUCCESS,`CFT,`CNY,`200.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`1.20000,`0.60%
总交易单数,总交易额,总退款金额,总企业红包退款金额,手续费总金额
`22,`4791.00,`1.00,`0.00,`28.73000
