交易时间,公众账号ID,商户号,子商户号,设备号,微信订单号,商户订单号,用户标识,交易类型,交易状态,付款银行,货币种类,总金额,企业红包金额,微信退款单号,商户退款单号,退款金额,企业红包退款金额,退款类型,退款状态,商品名称,商户数据包,手续费,费率
`2015-11-15 07:24:11,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1006990548201511151607985108,`o1263,`oC1U4tw95gM2CZJNTbGJELnlPlfg,`JSAPI,`SUCCESS,`CCB_CREDIT,`CNY,`100.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`0.60000,`0.60%
`2015-11-15 02:28:19,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1007280548201511151607629056,`o1251,`oC1U4twAdaFQVmVBV10OBG8AzbWA,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`50.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`0.30000,`0.60%
`2015-11-15 00:31:52,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1007690548201511151607247844,`o1232,`oC1U4t9SzbzSx1wWTUHJkV-98ptQ,`JSAPI,`SUCCESS,`ABC_CREDIT,`CNY,`197.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`1.18000,`0.60%
`2015-11-15 21:51:14,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1007690548201511151619594198,`o1400,`oC1U4t9SzbzSx1wWTUHJkV-98ptQ,`JSAPI,`SUCCESS,`ABC_CREDIT,`CNY,`300.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`1.80000,`0.60%
`2015-11-15 08:19:19,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1007890548201511151608209610,`a21748,`oC1U4txLe2zSqfmA4x1pyEnSAujE,`JSAPI,`SUCCESS,`CFT,`CNY,`65.00,`0.00,`0,`0,`0,`0,`,`,`油卡支付,`,`0.39000,`0.60%
`2015-11-15 01:15:04,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1008440548201511151607429746,`a21737,`oC1U4t7h1wExYKh78qsaAmPkrHPI,`JSAPI,`SUCCESS,`CFT,`CNY,`17.00,`0.00,`0,`0,`0,`0,`,`,`油卡支付,`,`0.10000,`0.60%
`2015-11-15 07:25:13,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1008560548201511151607974911,`a21744,`oC1U4txtZ3hAv9PY78uzhSeJn26E,`JSAPI,`SUCCESS,`PSBC_DEBIT,`CNY,`143.00,`0.00,`0,`0,`0,`0,`,`,`油卡支付,`,`0.86000,`0.60%
`2015-11-15 10:43:14,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1009430548201511151609469923,`o1306,`oC1U4twQIpzrx3EwoDwDqm3VjpYQ,`JSAPI,`SUCCESS,`CFT,`CNY,`20.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`0.12000,`0.60%
`2015-11-15 16:25:13,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1009720548201511151614757016,`o1366,`oC1U4t7umgXPnOQRK1aXDGGEUHBs,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`0.01000,`0.60%
`2015-11-15 16:27:34,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1009720548201511151614788680,`o1369,`oC1U4t7umgXPnOQRK1aXDGGEUHBs,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`0.01000,`0.60%
`2015-11-15 18:28:22,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1009790548201511151616751207,`o1384,`oC1U4t8KuMj8ikhF6R2aRxiMWPB0,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`0.01000,`0.60%
`2015-11-15 17:04:11,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1009910548201511151615309588,`o1375,`oC1U4t8NAluvYl3Ql05frTk0OOgo,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`99.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`0.59000,`0.60%
`2015-11-15 08:42:38,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1010220548201511151608331705,`o1285,`oC1U4t_HroB1vwfpvI5oCqCgsnoI,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`197.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`1.18000,`0.60%
总交易单数,总交易额,总退款金额,总企业红包退款金额,手续费总金额
`32,`7107.00,`0.00,`0.00,`42.64000
