交易时间,公众账号ID,商户号,子商户号,设备号,微信订单号,商户订单号,用户标识,交易类型,交易状态,付款银行,货币种类,总金额,企业红包金额,微信退款单号,商户退款单号,退款金额,企业红包退款金额,退款类型,退款状态,商品名称,商户数据包,手续费,费率
`2015-11-20 16:59:42,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1007740548201511201686032710,`o2019,`oC1U4t5aoJPxCEGu54fJrO0QTupY,`JSAPI,`SUCCESS,`ICBC_CREDIT,`CNY,`1000.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`6.00000,`0.60%
`2015-11-20 16:33:08,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1008800548201511201685618193,`a22073,`oC1U4twf-SVrdi-AcC-G46qKYBfk,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`30.00,`0.00,`0,`0,`0,`0,`,`,`油卡支付,`,`0.18000,`0.60%
`2015-11-20 07:37:13,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1008810548201511201678170991,`a22041,`oC1U4t61z4kQYtKYDFMHQe-xTUQM,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`148.00,`0.00,`0,`0,`0,`0,`,`,`油卡支付,`,`0.89000,`0.60%
`2015-11-20 19:29:54,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1008830548201511201688874224,`o2027,`oC1U4tyNsZwIHxlrgdInZONXd8IA,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`2000.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`12.00000,`0.60%
`2015-11-20 14:40:00,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1009010548201511201684049344,`a22068,`oC1U4t85SCWBZuXHcRTlrlcYxGHU,`JSAPI,`SUCCESS,`CFT,`CNY,`198.00,`0.00,`0,`0,`0,`0,`,`,`油卡支付,`,`1.19000,`0.60%
`2015-11-20 11:23:59,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1009440548201511201680713125,`o1995,`oC1U4t8RnUguMgL5qHXaJLCwa2Gw,`JSAPI,`SUCCESS,`BOC_DEBIT,`CNY,`95.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`0.57000,`0.60%
`2015-11-20 08:40:30,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1009770548201511201678581927,`o1982,`oC1U4t4zwLB9Y3GYlaYWTBJ_LIbo,`JSAPI,`SUCCESS,`CFT,`CNY,`3.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`0.02000,`0.60%
`2015-11-20 12:50:29,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1010220548201511051463479706,`a19373,`oC1U4t_HroB1vwfpvI5oCqCgsnoI,`JSAPI,`REFUND,`CFT,`CNY,`0,`0,`2010220548201511200081668869,`1447995028,`4.00,`0.00,`ORIGINAL,`SUCCESS,`油卡充值,`,`-0.02000,`0.60%
`2015-11-20 12:51:02,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1010220548201511051463593690,`a19405,`oC1U4t_HroB1vwfpvI5oCqCgsnoI,`JSAPI,`REFUND,`CFT,`CNY,`0,`0,`2010220548201511200081675429,`1447995062,`1.00,`0.00,`ORIGINAL,`SUCCESS,`油卡充值,`,`-0.01000,`0.60%
总交易单数,总交易额,总退款金额,总企业红包退款金额,手续费总金额
`26,`8296.00,`8.00,`0.00,`49.72000
