交易时间,公众账号ID,商户号,子商户号,设备号,微信订单号,商户订单号,用户标识,交易类型,交易状态,付款银行,货币种类,总金额,企业红包金额,微信退款单号,商户退款单号,退款金额,企业红包退款金额,退款类型,退款状态,商品名称,商户数据包,手续费,费率
`2015-11-17 09:06:23,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1001070548201511171635429010,`a21895,`oC1U4t2UOUSYZ1c5-5ZE9HnLmzRc,`JSAPI,`SUCCESS,`CFT,`CNY,`14.00,`0.00,`0,`0,`0,`0,`,`,`油卡支付,`,`0.08000,`0.60%
`2015-11-17 00:23:13,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1001160548201511171634006554,`o1618,`oC1U4t6NytNDMgFq7oJmJi_yGGMk,`JSAPI,`SUCCESS,`CCB_CREDIT,`CNY,`2485.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`14.91000,`0.60%
`2015-11-17 00:25:50,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1001160548201511171634024845,`o1619,`oC1U4t6NytNDMgFq7oJmJi_yGGMk,`JSAPI,`SUCCESS,`CCB_CREDIT,`CNY,`197.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`1.18000,`0.60%
`2015-11-17 18:38:02,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1001820548201511171643520456,`o1697,`oC1U4t3tWBVkP_YexHmsVG8-2B9w,`JSAPI,`SUCCESS,`ICBC_CREDIT,`CNY,`133.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`0.80000,`0.60%
`2015-11-17 18:39:40,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1001820548201511171643536791,`o1698,`oC1U4t3tWBVkP_YexHmsVG8-2B9w,`JSAPI,`SUCCESS,`ICBC_CREDIT,`CNY,`50.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`0.30000,`0.60%
`2015-11-17 20:22:04,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1001960548201511171645138435,`o1708,`oC1U4t3u0GdYNTKwtWn0d8wIaYsU,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`500.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`3.00000,`0.60%
`2015-11-17 11:44:08,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1002470548201511171637550025,`o1665,`oC1U4tzSgwa36rJXRFhZ9k2XS6h8,`JSAPI,`SUCCESS,`BOC_DEBIT,`CNY,`139.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`0.83000,`0.60%
`2015-11-17 07:12:21,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1002890548201511171634742539,`a21885,`oC1U4t0mseu9P7ET69dpwjaCA2Ho,`JSAPI,`SUCCESS,`ICBC_CREDIT,`CNY,`165.00,`0.00,`0,`0,`0,`0,`,`,`油卡支付,`,`0.99000,`0.60%
`2015-11-17 19:08:02,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1003470548201511171644006297,`o1701,`oC1U4tzbGnqg-t6fi8W1tNsOFZKA,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`7.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`0.04000,`0.60%
`2015-11-17 20:41:20,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1005040548201511171645401286,`a21925,`oC1U4t05gith6RZ5FiArrbhEftVY,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`136.00,`0.00,`0,`0,`0,`0,`,`,`油卡支付,`,`0.82000,`0.60%
`2015-11-17 09:34:43,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1005150548201511171635681046,`o1650,`oC1U4t0a0mZxEXyP0gxgXb4aHiNU,`JSAPI,`SUCCESS,`CFT,`CNY,`8.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`0.05000,`0.60%
`2015-11-17 07:47:45,`wx1e3b3a3f6aab0ebf,`1267070601,`0,`,`1005290548201511171634883928,`o1633,`oC1U4t8F9jXqDCtyeY0qrOc5jxg8,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`10.00,`0.00,`0,`0,`0,`0,`,`,`储油充值,`,`0.06000,`0.60%
